Index,TCOO,Cooling_Cost,Heating_Cost,Energy_Cost_Above_Threshold
4626,21533.04,"213.98,1140.51,310.12,469.84,136.4,813.86,298.65,755.61,277.17,561.81,389.45,408.16,676.56,213.91,1121.62,794.43,838.71,156.18,988.5,258.62,237.7,1124.16,712.67,926.73,1268.95,707.39,613.19,243.44,488.56,853.87",[],4
4627,24804.94,"871.45,736.12,802.59,1107.37,579.04,612.23,323.8,1320.66,704.13,368.27,1160.29,1146.51,805.49,839.78,620.36,888.61,753.09,629.48,459.99,708.91,695.36,385.58,192.84,327.38,889.45,313.68,1046.17,1066.15,664.81,816.15",[],5
4628,23488.81,"1497.03,374.58,294.91,778.19,691.53,809.54,220.83,758.29,406.22,871.44,798.8,266.12,915.19,307.16,276.46,886.89,1105.22,652.74,1002.62,380.05,222.76,236.59,705.71,1058.5,847.23,434.2,1193.51,710.29,610.43,1167.22",[],4
4629,21136.44,"707.64,794.95,521.48,748.75,201.43,201.21,213.91,383.88,410.06,394.54,872.85,587.21,107.14,726.01,433.71,890.69,1325.77,287.28,372.95,708.81,490.68,855.15,768.59,1157.32,443.09,367.2,700.15,221.56,1017.63,147.23",[],2
4630,23105.28,"111.94,495.64,481.51,1053.01,741.96,732.73,360.6,508.02,1048.32,928.82,441.65,1149.37,294.15,999.23,470.57,1018.63,361.47,372.16,596.77,336.92,1028.9,657.96,647.67,901.38,761.41,493.43,614.47,946.95,446.31,1105.18",[],2
4631,25636.15,"1138.42,200.12,425.7,125.87,539.5,1119.79,1218.94,914.37,1173.39,285.89,270.69,1113.09,1827.03,717.31,1589.65,629.59,1416.58,502.96,285.49,315.6,241.66,995.48,956.76,878.65,815.09,433.06,375.88,1309.43,941.21,1010.55",[],9
4632,24332.91,"208.93,307.73,1533.29,332.07,717.95,518.25,971.69,769.16,358.93,1269.43,1238.19,746.2,894.92,954.58,1025.56,183.21,500.87,1149.37,346.04,437.55,447.7,386.54,791.23,1195.91,826.05,804.41,292.49,713.22,625.48,1095.64",[],6
4633,24063.17,"894.06,904.63,167.49,381.16,1257.85,811.19,439.55,707.95,1135.17,293.59,555.5,972.78,688.22,777.69,921.11,412.72,409.55,240.44,947.78,1154.11,423.42,835.81,429.27,497.33,1046.32,1110.03,953.21,459.14,626.9,742.92",[],4
4634,25451.8,"689.15,1254.74,1320.93,1116.82,1195.67,93.36,945.46,437.97,875.2,819.1,1632.6,433.69,157.73,901.38,739.79,309.27,1114.39,1238.74,668.74,471.05,909.67,961.28,633.76,240.06,760.36,823.1,211.85,285.54,474.36,251.61",[],7
4635,24284.41,"214.05,315.6,1049.72,608.35,505.25,638.4,272.54,1280.29,1108.96,257.32,1343.71,1120.23,804.41,1283.92,157.1,409.58,945.21,633.35,537.65,608.78,1119.79,1082.2,672.34,498.06,1142.91,637.42,265.74,477.89,1248.36,540.92",[],9
4636,20635.39,"271.14,316.53,224.92,554.8,407.24,901.84,304.34,469.61,388.29,593.19,471.08,282.09,385.39,124.98,416.51,1331.76,1115.85,1200.22,324.8,412.14,112.77,653.0,733.81,486.41,380.66,903.68,1382.93,996.59,544.92,190.85",[],4
4637,23147.54,"1727.17,290.45,963.02,372.72,668.26,834.84,624.75,1056.12,302.59,988.24,439.84,1021.08,517.93,596.07,213.91,129.72,979.05,928.6,157.45,414.29,154.23,247.32,867.26,315.15,609.43,493.93,904.41,305.06,892.26,1139.27",[],2
4638,23034.53,"339.14,326.85,169.5,1332.44,906.37,193.82,772.95,596.06,1336.76,1080.43,156.75,935.7,288.51,591.34,1150.62,638.17,644.34,854.18,1367.45,667.95,265.69,308.39,737.96,656.93,868.68,456.77,546.55,177.88,139.04,1009.86",[],5
4639,26478.85,"1052.62,829.28,418.44,1209.63,522.49,1116.82,989.92,493.58,946.96,503.58,919.67,326.66,760.52,1111.99,845.24,1020.23,373.58,1660.57,890.46,514.93,1124.16,795.46,394.48,1287.4,401.45,1005.61,1022.73,656.02,305.41,1222.85",[],7
4640,24599.85,"1204.24,273.26,1565.43,141.6,720.92,876.04,202.62,894.24,695.39,276.87,1441.49,715.5,1037.03,252.46,367.47,631.66,388.29,750.87,999.23,1173.25,1570.56,871.35,501.81,1230.98,344.0,668.51,619.81,290.05,467.78,484.31",[],6
4641,22080.04,"639.59,1280.29,1075.6,397.14,715.71,342.06,400.34,401.43,346.5,1010.45,578.03,628.7,855.15,539.39,371.02,573.81,228.61,390.34,892.68,370.33,1079.65,298.63,200.12,166.69,122.86,1006.92,432.92,762.33,786.1,902.11",[],3
4642,24149.14,"528.46,792.2,1204.44,437.58,661.65,552.01,393.78,1129.81,285.59,302.23,982.54,788.48,865.71,939.79,805.15,731.77,1279.6,554.17,675.69,829.28,525.29,675.99,348.61,1416.58,696.64,427.98,534.1,157.98,784.56,918.23",[],4
4643,25010.55,"272.81,1290.44,613.74,425.7,1287.49,631.66,885.17,914.6,890.69,1209.63,385.39,771.52,945.06,322.22,937.72,1083.61,238.93,1608.3,1075.6,272.61,773.33,563.38,154.53,365.64,1163.87,622.38,462.03,688.34,224.24,1016.56",[],7
4644,24626.21,"961.28,1313.38,971.28,1222.89,238.19,244.08,669.6,456.21,364.75,538.7,811.59,233.08,1178.21,1009.01,790.35,607.25,710.03,371.4,588.15,584.79,328.22,314.65,911.69,1456.45,974.21,545.94,733.84,622.38,1320.64,971.96",[],5
4645,21520.99,"613.61,93.36,142.75,397.66,548.68,270.69,744.91,591.29,526.72,607.25,1062.96,395.03,567.73,1307.54,682.3,1413.87,115.86,501.1,919.92,656.27,167.91,273.49,406.86,128.0,293.53,406.34,931.05,900.54,662.61,1824.12",[],4
4646,23668.82,"683.44,507.05,632.59,261.69,444.01,341.03,1374.81,481.86,1360.52,1251.12,913.08,604.85,420.02,806.94,868.24,308.5,163.13,540.68,1019.16,526.74,123.2,1371.57,933.43,783.81,1187.3,156.18,410.04,1065.89,605.09,489.82",[],6
4647,23460.54,"359.28,774.27,512.04,326.75,274.82,391.12,129.72,498.34,503.33,1068.93,665.35,327.26,553.53,1497.18,959.69,467.26,1148.92,753.94,108.53,803.15,1355.54,1495.31,1220.05,223.86,701.48,1238.19,560.46,552.01,1503.65,566.3",[],8
4648,23424.88,"906.99,388.88,362.65,1243.33,461.05,1444.16,124.56,395.81,376.8,1613.2,507.88,427.98,472.73,1023.46,157.98,393.44,429.96,767.69,972.78,278.51,1002.62,710.21,492.94,676.18,508.65,808.62,628.15,1330.5,1188.29,202.14",[],5
4649,24324.15,"608.14,585.34,607.95,166.23,419.39,1178.32,1346.27,854.21,542.34,675.46,1442.26,612.14,1320.93,1314.47,545.96,798.76,238.23,1002.47,643.15,104.49,755.97,267.1,917.3,926.0,608.58,387.02,129.0,1136.8,824.85,223.34",[],6
4650,23299.74,"688.19,234.3,1039.85,614.86,488.52,1228.44,313.13,400.36,1164.37,462.92,907.59,476.66,295.84,853.16,538.38,432.66,204.05,443.29,182.37,739.97,208.32,424.24,1012.11,1005.5,1047.57,1561.95,940.08,1228.44,747.08,754.42",[],4
4651,25618.41,"273.64,1355.21,1042.82,1824.12,1272.13,883.82,296.09,853.34,766.31,519.27,523.9,351.14,884.44,633.87,1234.39,557.01,651.71,351.57,664.81,787.12,220.69,1419.38,619.95,449.54,1051.82,503.2,531.36,429.23,1028.9,676.24",[],5
4652,22893.66,"599.56,604.1,523.91,869.5,928.28,1257.23,90.35,1841.32,510.31,108.06,989.98,594.19,185.18,1045.46,409.71,88.7,498.06,871.44,465.15,314.76,554.02,370.19,890.87,183.2,482.65,547.69,992.0,434.42,1162.49,605.09",[],3
4653,22118.42,"372.97,278.71,786.07,624.17,523.23,962.69,564.06,142.75,871.35,783.53,327.32,355.91,653.12,1196.8,347.61,1030.16,119.92,509.78,459.59,954.33,289.39,762.91,1531.72,1206.73,177.64,671.27,295.4,744.64,631.98,351.97",[],3
4654,23785.23,"469.37,613.71,800.97,1063.91,1341.95,834.19,841.12,1129.47,1086.18,486.61,443.99,1453.87,578.03,565.12,690.07,238.7,154.12,1086.91,319.4,572.99,544.51,410.27,192.24,497.57,235.45,966.56,498.06,564.39,161.53,775.07",[],6
4655,24761.07,"205.24,919.37,533.22,638.8,1160.83,669.0,293.59,594.6,1346.09,1026.94,1270.97,522.15,1052.77,1135.78,812.34,973.01,782.04,845.47,449.66,178.91,430.16,812.72,152.62,597.36,1373.37,1252.6,391.24,531.36,520.43,486.25",[],6
4656,23501.03,"801.86,177.07,288.51,821.52,449.66,1124.16,573.8,545.94,595.18,945.35,507.89,320.13,877.04,1073.47,258.36,987.51,1021.43,376.8,1185.0,840.55,191.43,1382.93,683.99,349.69,486.25,488.85,746.1,579.14,1187.66,923.92",[],5
4657,22668.41,"1270.97,339.44,1029.96,419.13,1170.47,567.73,703.77,854.63,1045.72,742.04,238.47,212.66,249.21,521.78,333.09,464.03,549.67,1047.85,107.24,472.92,1445.15,395.13,357.23,922.62,157.59,404.85,328.22,765.91,395.81,867.26",[],3
4658,23432.1,"888.21,1343.71,548.06,619.84,955.69,1093.83,315.15,276.88,493.73,716.6,493.85,416.02,1092.9,622.28,342.75,302.59,945.27,1235.88,753.9,312.84,856.32,549.21,513.26,597.48,296.19,354.17,1020.57,474.17,989.98,193.0",[],4
4659,26278.75,"817.95,1027.94,255.99,237.66,1216.19,226.43,1524.37,861.05,1178.41,923.74,1147.37,753.46,528.65,1094.86,564.98,720.17,1149.8,846.71,695.18,1333.83,419.13,1715.84,216.41,430.16,211.21,1088.02,576.89,1149.13,881.25,576.89",[],10
4660,21399.0,"221.04,692.09,544.09,1045.46,759.42,529.98,759.28,105.84,427.19,1450.73,109.9,346.91,354.86,294.91,394.85,863.22,306.42,415.87,134.65,1275.74,446.31,108.75,999.3,503.76,296.2,359.63,564.82,1125.91,860.95,1179.86",[],4
4661,25482.59,"959.69,1309.19,999.3,314.73,1095.61,885.2,170.84,560.21,746.91,666.18,881.18,1330.07,489.5,779.32,608.63,597.33,222.4,1111.63,1259.7,416.3,1119.47,1472.29,207.58,1259.9,100.78,1044.01,1112.24,466.23,157.1,422.48",[],9
4662,23324.33,"1605.13,603.55,220.24,791.75,268.4,266.44,464.03,207.58,191.59,352.6,467.26,880.95,1279.76,955.86,516.24,371.4,480.8,861.21,780.69,876.75,854.98,1247.48,852.13,636.7,1370.36,713.41,102.56,353.75,1381.33,669.59",[],5
4663,23977.75,"1248.69,947.7,676.61,319.13,929.39,840.93,758.37,297.47,1467.76,1192.26,1012.39,109.5,804.81,887.56,511.52,655.84,997.55,238.7,220.34,90.3,761.95,745.9,343.09,496.57,238.68,264.14,1668.79,301.67,496.17,485.7",[],4
4664,21524.97,"799.63,1143.49,187.29,373.12,219.97,488.5,1168.95,903.14,429.27,828.11,308.24,333.37,913.11,528.23,888.21,312.05,200.99,675.78,742.83,134.78,844.07,814.63,418.87,672.7,431.77,113.8,941.77,306.21,612.39,172.36",[],2
4665,27901.07,"609.52,984.27,1168.95,1656.36,909.76,580.8,748.17,424.79,629.49,805.05,847.38,1223.71,1254.6,1429.36,743.07,537.15,871.01,337.77,1295.87,1239.46,544.09,1418.28,800.5,1202.51,1130.8,1185.57,450.1,443.43,614.65,406.0",[],11
4666,22852.81,"1135.73,580.24,905.28,216.41,220.32,473.99,541.22,560.79,1065.76,1207.26,997.55,776.8,1298.74,284.44,1326.87,199.06,576.82,666.71,925.36,141.6,228.98,293.2,252.46,922.04,309.48,247.32,845.8,472.66,675.23,297.97",[],5
4667,21392.18,"328.22,857.03,315.6,167.17,953.28,823.22,1100.0,189.12,852.39,516.66,413.85,400.77,788.15,469.83,657.96,682.53,606.07,385.41,473.26,343.38,469.84,320.82,312.98,165.09,1419.94,648.79,746.37,469.36,886.21,420.14",[],2
4668,22429.89,"774.04,549.71,979.22,685.81,590.26,329.04,1104.37,254.18,1268.57,412.98,836.67,1169.25,366.09,546.14,549.21,179.14,435.97,764.38,689.6,355.91,248.55,825.64,387.66,180.25,109.62,1336.76,951.83,390.34,519.4,340.51",[],4
4669,24839.58,"187.0,344.44,1299.98,1147.49,216.55,573.9,573.77,1068.95,492.56,770.38,265.36,1257.23,597.13,678.49,503.73,657.49,1092.23,1283.72,1269.56,1036.02,191.7,1371.04,637.9,677.58,717.89,621.3,413.76,704.66,1231.68,1019.51",[],9
4670,23587.08,"90.52,1165.88,1092.18,673.56,988.15,928.82,1110.03,871.11,331.94,813.2,326.05,940.08,626.9,479.14,292.95,441.26,1058.84,210.8,533.09,650.77,157.98,680.38,727.04,251.65,1139.33,1090.03,476.87,551.34,615.03,610.87",[],5
4671,23285.3,"88.61,140.52,580.89,752.83,372.85,1086.15,931.02,167.99,735.34,420.73,147.66,1526.16,755.97,1226.8,482.45,1328.9,506.19,442.58,1247.48,1600.69,718.65,211.84,972.01,757.74,373.95,537.93,234.05,466.04,955.69,792.09",[],6
4672,22839.35,"680.74,1386.66,477.95,303.33,626.09,1012.11,393.98,504.42,418.44,781.2,223.19,375.79,1320.66,1228.44,229.45,120.17,1117.75,811.66,618.03,487.07,831.83,481.23,611.07,207.6,695.43,1125.63,485.82,308.68,817.31,334.95",[],5
4673,25795.16,"441.85,969.57,733.9,1115.71,971.36,491.48,516.66,1183.34,399.08,1107.31,522.94,1000.66,1185.57,1283.25,875.28,196.04,183.7,629.71,1606.23,809.08,882.17,929.78,357.9,527.83,1049.18,672.45,619.45,506.3,1347.71,485.17",[],7
4674,23711.37,"536.12,1371.57,222.24,429.81,96.43,837.88,472.73,1359.1,193.96,854.99,800.97,411.85,843.94,886.21,964.82,553.97,196.7,882.28,744.92,1122.08,860.95,297.97,749.14,599.94,112.34,585.07,1668.79,1038.83,1056.37,225.24",[],4
4675,24402.09,"691.15,248.55,193.46,859.58,444.29,930.51,1353.18,1048.72,1109.31,844.07,893.2,1539.59,560.51,666.83,481.47,340.23,450.87,677.88,372.83,372.16,999.3,838.52,168.51,1357.24,1413.0,364.82,442.58,129.33,652.08,1113.61",[],6
4676,22522.46,"1385.89,766.89,185.52,678.47,260.08,314.14,1616.97,155.53,722.69,649.22,854.27,669.0,955.31,155.93,516.51,1290.39,1021.1,755.14,193.83,491.97,149.69,792.19,276.46,95.99,652.66,200.72,1057.54,151.37,708.91,387.66",[],3
4677,23545.2,"270.54,856.86,434.16,1091.42,785.08,806.88,401.35,1127.67,147.21,1018.97,302.2,388.01,408.16,500.82,323.58,950.87,953.28,1608.3,323.8,1063.87,695.83,743.07,922.97,817.31,504.23,948.61,190.09,610.87,699.12,655.97",[],4
4678,26219.87,"793.33,1248.36,733.39,442.95,962.39,784.27,1025.32,1194.43,1136.95,224.92,367.1,526.74,323.83,639.28,1045.35,614.15,1052.79,1565.12,402.01,1008.44,611.23,480.06,997.57,727.97,1283.92,713.42,1362.45,721.44,434.42,1000.66",[],6
4679,25712.79,"1164.37,447.93,961.85,238.91,719.65,961.28,470.83,191.35,1210.01,1177.66,1236.42,1079.65,729.33,576.89,282.09,1496.41,1176.85,417.71,1163.87,672.34,767.8,1008.55,1329.07,483.14,207.26,117.3,1345.42,317.02,908.56,562.26",[],10
4680,23609.41,"239.11,946.98,945.27,337.79,96.89,503.76,223.82,903.99,343.09,968.06,1207.26,274.33,495.73,1149.37,644.98,836.95,933.39,1234.91,934.46,467.39,1149.8,137.46,400.71,689.6,192.13,444.13,1105.93,1167.22,1263.65,1066.04",[],8
4681,21807.2,"649.85,1385.66,540.97,237.61,295.4,1257.17,1079.65,534.62,860.57,215.57,334.72,743.45,169.78,236.74,87.35,755.63,836.67,116.31,743.63,1403.83,434.2,154.36,1046.05,703.83,565.12,103.43,223.49,730.03,456.02,211.01",[],4
4682,24689.75,"1229.33,541.06,707.21,334.55,1011.71,1336.99,1033.46,824.76,479.51,972.78,323.34,612.82,231.72,866.02,559.24,619.95,284.5,149.69,671.06,1521.66,404.73,1014.35,1327.91,957.51,101.99,1044.54,672.69,854.27,876.27,234.07",[],4
4683,22760.71,"595.06,1103.4,265.46,353.75,585.89,644.33,1266.48,784.35,749.07,327.38,963.01,824.26,960.19,486.26,554.41,145.34,405.57,856.4,355.89,725.56,326.88,1179.63,878.12,324.8,422.14,631.98,260.15,408.54,1151.82,321.3",[],4
4684,24312.61,"1143.88,811.19,142.95,1372.48,598.78,167.72,352.97,518.19,231.47,411.58,1278.45,1051.98,999.3,1109.48,724.04,764.92,1458.94,1135.64,241.5,626.9,556.02,208.88,180.29,1397.82,971.28,434.42,594.6,514.93,191.59,1237.49",[],8
4685,22624.93,"842.31,1302.64,465.15,794.24,337.18,1258.2,319.82,925.44,663.85,737.51,183.7,230.68,180.0,403.45,201.09,296.16,125.78,622.96,599.56,1148.87,1309.43,161.3,616.9,318.96,814.62,963.38,1169.57,883.09,545.96,452.35",[],5
4686,23794.18,"695.6,346.91,533.0,371.02,1207.44,715.27,1009.15,489.72,270.54,1181.21,1381.06,388.1,362.65,151.37,466.47,963.11,803.3,1636.86,176.69,1352.2,477.23,494.4,703.91,257.6,144.08,1011.65,733.3,852.07,1269.08,490.68",[],6
4687,23741.58,"560.8,460.13,883.7,367.06,540.2,474.01,522.49,260.15,1619.5,589.44,372.1,1205.27,226.99,313.71,227.64,1176.14,1565.43,524.54,1131.08,430.79,602.61,542.04,918.07,899.82,208.53,1181.21,1018.41,169.7,1386.26,1049.51",[],7
4688,23655.0,"210.88,1290.15,108.75,189.93,405.57,624.99,801.14,1034.02,277.01,1176.98,251.26,105.54,378.48,850.74,851.81,614.73,783.53,265.38,830.37,1391.84,1003.52,1115.85,804.04,1258.1,1341.95,695.43,1312.59,970.33,362.65,322.77",[],7
4689,21397.36,"578.78,768.59,469.77,696.79,245.93,721.62,703.16,382.49,599.98,323.24,238.92,425.09,407.76,1493.94,337.79,591.46,898.94,852.07,166.83,129.14,597.41,342.98,1216.03,952.59,967.13,322.36,445.7,218.4,303.03,824.97",[],2
4690,22859.98,"375.31,194.19,977.46,128.29,882.28,604.43,885.64,813.05,718.54,408.83,1049.51,660.76,840.97,259.13,1666.04,373.72,353.3,857.55,954.33,177.03,221.68,880.95,610.37,947.43,785.08,546.96,441.76,443.99,1094.1,319.4",[],2
4691,24111.29,"813.92,467.39,842.27,553.65,589.42,133.65,298.5,1273.52,1236.42,1010.6,873.22,449.35,169.45,724.47,923.16,1191.35,1178.53,442.11,706.66,510.43,222.13,692.59,1336.29,268.06,306.21,919.4,1307.92,646.9,652.08,602.88",[],6
4692,24998.52,"557.01,605.73,1342.45,1317.48,572.76,1015.08,415.65,974.83,599.55,651.36,179.89,1360.26,529.65,908.22,544.92,541.83,1151.83,735.96,626.11,660.18,651.86,908.56,704.47,816.51,682.53,398.33,510.61,1073.47,849.43,172.66",[],5
4693,21018.23,"201.25,736.17,901.17,470.42,852.26,303.85,350.42,242.55,1010.97,965.95,149.69,247.19,578.95,812.33,545.39,804.14,536.53,1123.13,238.19,529.31,169.75,394.48,100.1,1013.97,617.05,794.95,238.31,728.57,154.35,682.53",[],1
4694,24690.29,"1167.05,311.27,1429.36,413.34,206.57,567.06,989.17,368.12,844.87,980.99,738.94,1116.16,130.98,1214.54,276.55,711.85,799.65,761.94,718.06,1012.79,517.93,760.12,219.02,1372.48,620.25,784.29,745.62,1397.45,480.58,451.34",[],6
4695,23916.85,"169.78,231.72,473.76,472.37,511.52,1193.7,756.82,1025.75,232.07,699.08,974.86,707.95,1005.92,161.46,733.3,999.14,1523.45,825.17,1004.72,922.32,1115.85,768.06,460.84,311.72,754.72,580.24,433.24,674.33,946.56,923.32",[],3
4696,25029.01,"698.6,469.74,516.68,736.82,431.56,486.25,490.61,1302.19,864.59,231.72,1344.96,1349.24,907.93,1313.38,481.82,1270.97,493.43,307.73,583.91,1324.24,1005.92,801.6,960.65,697.26,498.06,313.68,539.73,1149.16,185.28,989.98",[],7
4697,26257.05,"860.38,332.16,1152.31,1363.62,853.75,782.75,522.49,323.37,1164.83,936.09,982.44,1412.53,692.59,1462.34,1179.63,787.07,1265.59,393.87,647.55,772.43,1047.02,215.51,534.2,489.41,812.75,252.46,632.33,443.09,845.47,368.78",[],7
4698,22689.09,"351.6,536.12,723.09,1432.94,288.18,685.77,678.53,937.72,859.74,106.26,1301.28,176.07,525.22,521.77,1206.85,726.5,488.85,482.18,177.07,142.03,650.48,1159.17,142.15,778.73,968.87,472.73,698.6,531.36,330.43,747.97",[],4
4699,23023.11,"91.24,599.74,635.78,435.88,694.73,746.96,466.89,93.49,808.45,408.54,597.17,269.51,174.03,460.13,1538.88,961.28,868.44,475.99,809.04,327.38,1116.0,649.85,225.34,480.66,839.12,1238.19,772.43,1006.62,1836.2,1610.97",[],5
4700,25739.59,"304.72,780.05,691.45,820.04,746.2,357.78,542.04,256.21,999.3,368.16,1068.93,1151.08,1152.31,1487.01,509.2,540.65,1521.66,162.16,620.18,499.46,314.48,494.72,640.64,1179.15,1988.72,1541.31,1328.12,840.55,407.76,1515.78",[],10
4701,25210.51,"926.99,185.82,676.18,1372.48,655.08,1410.52,819.16,1043.75,317.81,574.74,1167.22,1322.72,980.99,578.22,226.92,369.46,422.15,1520.94,894.58,373.62,88.77,613.64,812.04,1025.75,845.33,698.49,614.86,263.81,1120.23,384.24",[],6
4702,22007.32,"1094.79,378.69,220.34,1428.2,1349.04,881.36,411.89,353.55,811.65,1039.85,726.5,180.46,1204.13,144.78,503.33,167.17,179.96,368.78,259.97,577.86,388.37,406.25,183.7,607.21,436.17,124.98,337.74,1055.58,435.3,835.92",[],4
4703,23515.92,"276.87,397.05,213.01,140.0,182.3,793.33,1141.39,1397.82,951.6,782.49,534.62,809.24,1239.55,782.99,1333.28,481.23,346.04,1001.77,945.22,388.61,918.35,1292.63,721.3,143.91,801.63,182.08,506.19,251.44,841.76,871.35",[],5
4704,23192.16,"274.68,1123.6,294.27,840.51,300.58,1008.55,1092.22,158.33,341.72,806.18,1187.08,1102.24,380.03,922.38,436.23,205.24,1031.42,557.35,652.0,800.98,166.78,150.52,274.33,652.08,1008.16,863.82,614.55,286.21,1290.44,1232.81",[],6
4705,24388.27,"858.69,545.33,918.07,243.68,683.35,694.82,909.15,182.08,853.21,319.01,392.64,1331.32,1150.78,867.18,903.47,467.59,550.09,1301.05,140.0,1238.98,471.08,687.48,996.46,1025.17,364.77,916.82,502.08,432.66,1283.25,690.07",[],5
4706,24992.22,"1164.37,483.25,316.31,1145.13,843.31,450.44,887.56,855.4,683.56,1077.74,661.65,1215.36,355.1,564.06,342.28,1174.06,920.85,895.43,1467.98,715.08,1130.04,300.73,700.52,394.48,800.67,620.57,453.3,753.4,473.76,141.94",[],7
4707,25374.38,"358.13,934.09,768.06,1565.43,643.15,838.29,1133.4,1459.98,388.47,628.82,798.79,759.05,1519.59,698.3,769.93,140.07,925.0,633.11,802.67,561.87,420.42,88.77,904.1,530.66,144.78,177.56,874.99,373.6,1101.77,1472.29",[],6
4708,26476.21,"1152.33,1025.17,433.24,284.56,1019.16,904.15,1391.41,686.47,354.26,1283.06,703.91,997.38,1307.54,1338.34,515.97,618.79,810.33,265.09,830.08,587.83,997.18,234.07,904.21,966.63,972.01,587.94,439.4,601.95,1218.89,1039.44",[],6
4709,25761.87,"893.61,166.54,1260.54,1520.24,443.99,1010.18,1289.79,405.57,1006.83,478.41,336.79,929.34,1010.97,1450.46,801.31,688.19,661.97,1279.83,874.99,809.83,500.43,369.71,1276.09,548.68,677.94,176.12,195.4,727.62,556.36,463.58",[],6
4710,23793.68,"319.65,395.13,930.51,691.94,539.39,915.19,319.48,695.6,108.38,767.91,920.45,496.19,743.59,809.66,405.39,705.97,622.96,1165.98,584.06,1166.81,1194.43,955.69,1009.69,716.92,160.58,542.36,397.73,1613.75,326.6,1334.18",[],5
4711,22031.63,"434.16,342.09,1079.65,257.59,1238.11,206.03,585.17,274.61,231.19,587.94,619.43,285.7,245.03,943.13,343.09,461.04,683.73,1403.83,1229.74,564.23,701.48,801.37,492.94,528.1,183.7,306.17,855.56,1017.72,1550.0,258.14",[],5
4712,24613.58,"1002.9,986.89,708.91,1397.99,478.58,138.77,599.35,305.41,1018.48,204.51,472.16,911.36,393.21,945.49,753.57,1392.03,769.33,1060.53,525.61,646.9,1210.56,496.17,278.51,1043.47,431.73,452.9,1289.48,741.86,760.27,433.19",[],5
4713,23852.46,"182.89,713.41,727.04,1313.05,296.4,1150.78,333.28,638.73,378.4,758.22,572.66,991.38,155.14,270.54,1009.04,490.02,755.52,746.08,962.97,1362.37,194.07,1105.18,854.21,312.21,759.78,740.52,580.77,1295.76,560.27,1182.81",[],6
4714,25146.86,"669.6,1368.15,399.39,591.46,1228.54,749.6,972.0,1133.0,946.96,1185.62,903.14,222.82,1039.95,677.94,619.84,605.95,857.96,1237.09,313.21,600.0,171.99,763.41,916.59,539.56,1087.2,393.06,100.5,634.1,338.98,395.69",[],6
4715,24628.19,"1348.51,685.0,426.28,972.1,1289.42,255.51,636.12,881.85,824.13,1203.13,810.33,633.11,310.75,1003.14,724.59,220.07,266.44,627.06,688.34,1259.7,710.21,586.46,1332.44,216.65,495.73,449.84,1453.04,368.17,347.61,187.59",[],6
4716,24012.0,"1150.55,991.24,119.71,202.32,516.56,760.33,225.17,256.67,685.81,1101.31,1216.19,999.3,355.1,1092.33,531.95,750.87,1042.19,668.18,444.29,884.24,651.33,918.35,1172.13,767.38,965.42,485.82,162.22,563.68,181.19,1460.37",[],6
4717,24813.35,"934.38,456.03,1302.64,1103.85,1391.6,996.48,936.81,375.14,1196.16,361.49,446.51,299.82,626.73,599.84,447.7,1123.34,671.27,305.98,504.64,591.49,224.24,841.24,124.45,1260.25,643.06,212.55,528.46,1185.62,1443.73,450.44",[],8
