Index,TCOO,Cooling_Cost,Heating_Cost
66,307533.3,[],"13256.61,15618.0,15987.65,14266.04,16430.66,15438.74,15531.83,14907.61,15105.18,15231.67,15646.29,15962.24,16594.06,16215.65,15431.28,15257.22,14720.98,14280.05,15054.81,16580.38,14556.63,14060.64,15803.02,15291.33,14038.09,14886.61,13451.78,16867.95,13135.33,16925.52"
67,302187.89,[],"14743.99,14963.72,14617.91,16500.83,14209.29,15989.54,14400.29,14197.71,16358.89,15586.42,14850.49,14556.87,16971.26,14173.19,13685.89,13370.7,14334.72,15243.9,14972.75,15933.46,14475.18,15581.64,16076.08,15866.45,16364.28,13234.06,14821.64,15016.47,13128.57,13680.89"
68,304357.44,[],"15219.45,15445.71,13674.2,14948.24,14096.19,13701.08,16589.35,16183.02,16359.57,15706.28,14384.62,14186.71,14987.6,17290.24,13444.68,13196.09,14727.53,15902.06,13804.97,14194.68,15533.27,15724.85,17098.17,15041.45,15903.28,15016.76,14346.02,14736.5,15751.38,16172.64"
69,300515.72,[],"14471.42,14411.19,13842.02,15838.17,15158.13,13917.17,16115.39,16557.23,13477.62,15119.98,14685.07,16810.25,14975.18,13388.25,14803.19,15342.04,14024.94,16071.26,13190.4,16251.59,15272.69,15146.54,14082.58,15112.74,16197.04,16023.94,13317.8,14271.14,14207.72,14165.57"
70,304408.67,[],"14457.51,14364.61,14485.99,14307.68,15419.2,16803.84,15855.31,14953.74,16322.82,14652.21,16039.58,15814.29,13381.89,15476.48,13694.19,13174.43,15965.84,13899.98,16447.88,15215.27,16023.13,15035.71,14237.72,14202.45,16467.38,15049.45,17376.14,13953.53,16021.98,13684.97"
71,306923.7,[],"13988.03,15571.44,13490.59,15169.45,15019.58,15042.69,15515.56,15713.51,16463.44,15013.32,14649.97,16212.04,14960.38,15247.46,16403.39,13826.43,14138.49,15529.07,16020.75,14228.09,15295.64,16671.51,14919.49,15700.31,14677.85,16054.11,14519.5,15369.02,17021.56,15401.15"
72,306816.68,[],"13740.69,16908.6,16566.75,13508.83,14525.87,15342.04,15206.08,14255.7,13321.33,14574.62,15441.35,15407.99,15697.25,14070.13,14912.81,14351.32,17311.08,15143.3,16031.05,15630.24,15952.07,15872.0,16233.12,16288.04,16173.97,14903.94,15061.71,16857.61,13893.32,14510.18"
73,311546.5,[],"13736.63,17073.03,15631.46,16780.99,16168.75,13870.87,13920.81,14905.64,15472.64,14907.38,15041.09,14952.61,16473.24,16861.13,15455.42,16229.37,14312.98,15311.6,13042.76,16166.46,14348.85,16495.42,15972.65,15471.04,14405.68,14655.79,15938.96,18257.27,15986.4,16485.69"
74,299040.42,[],"15232.1,14175.42,14237.26,14184.51,13231.98,16061.2,14356.57,15783.67,13695.17,15795.65,14373.3,14765.75,13307.41,16599.18,14424.41,15657.38,14975.58,16173.1,15237.47,14358.13,13921.52,15612.37,13866.3,15338.3,14870.31,14543.6,14365.47,16805.78,16216.84,13511.73"
75,306870.21,[],"16651.33,14509.11,17570.77,15856.08,13585.87,14447.53,15933.46,15032.86,15748.89,14187.24,15005.27,15814.29,15444.62,14443.45,16046.07,16383.01,15548.54,14942.13,14338.53,14011.56,14357.8,13935.46,15222.56,13475.11,14411.19,16501.89,15769.17,13015.12,16684.42,15275.05"
76,308969.42,[],"15218.97,17555.87,15786.71,13797.79,14713.37,16377.77,16395.65,16101.32,13953.98,15699.11,15996.7,16364.19,16137.58,14955.69,14371.79,15099.47,13610.21,16503.27,14799.56,14851.66,17089.45,13932.68,14868.03,14817.52,15346.62,15041.14,13795.52,14976.93,13167.86,14683.95"
77,302727.96,[],"13952.44,17127.51,15872.7,16449.01,13014.98,13861.62,13568.89,16576.45,14288.28,15757.24,17382.75,13287.82,16783.87,14343.61,13816.76,14253.44,15456.38,13193.05,13368.83,14695.27,15241.21,15665.97,15436.68,16141.58,14906.74,14939.58,14327.38,14656.51,14958.05,16183.02"
78,298194.84,[],"13442.2,15861.79,13621.52,16425.33,15790.79,14125.69,16250.37,15594.54,13034.36,13461.1,15306.96,13470.18,13857.35,16332.29,16214.8,15962.12,13413.12,14698.2,15821.36,13748.76,13068.26,14553.28,13949.09,15903.28,16904.73,13729.15,15348.09,13848.95,14246.68,14636.15"
79,303458.46,[],"16345.35,15150.86,13996.93,14489.69,15627.98,16403.39,15627.98,15805.45,15579.43,15132.1,16043.99,13742.46,13582.57,13826.42,15594.49,15600.15,14673.22,13813.05,13952.71,14816.5,15080.33,13866.11,16023.13,16921.04,16437.98,13958.89,14286.21,14411.19,15051.67,13241.14"
80,305299.13,[],"15277.51,15777.08,16933.6,13701.3,15746.57,14295.15,15444.47,14297.35,15386.85,16623.18,14344.24,13091.12,15914.07,15498.92,14345.85,15690.35,14404.3,16043.42,14364.28,16053.92,16381.4,15276.17,16178.68,14683.51,13949.9,13806.19,13712.53,14510.18,15482.88,15267.48"
81,305506.48,[],"14378.35,15342.04,15272.69,16724.02,15803.02,15382.82,13015.12,15325.07,14638.01,13459.45,16787.14,16180.78,15226.03,15061.03,14653.96,13879.69,15296.81,16006.29,15786.71,14885.54,14655.55,15900.02,14141.53,14649.76,16033.33,14690.15,13708.1,15836.73,13777.23,17494.24"
82,302233.6,[],"13037.57,14325.35,16642.51,14169.04,14963.72,15645.25,15658.38,16124.36,13515.52,14169.04,15163.3,14220.05,14698.78,16499.34,15441.85,15729.55,14645.02,16212.66,14851.22,13775.25,13507.82,16420.93,16369.81,14390.27,15945.83,13591.08,14834.81,15404.74,15526.94,14360.31"
83,301400.18,[],"14102.86,15047.25,14747.65,13060.58,15826.71,14627.81,14468.51,15138.2,15961.43,15922.77,14861.26,14536.31,14318.6,14460.05,15057.36,13545.13,15697.25,15339.11,16041.94,16277.19,13740.15,14538.12,15029.56,16285.73,14501.67,15630.24,16392.81,14799.56,15236.56,14185.0"
84,306257.13,[],"13462.73,16134.88,12936.41,16928.94,14387.74,15372.33,15296.86,16631.84,15316.81,14239.57,15829.0,16170.26,15403.3,14659.16,16772.36,16798.07,14335.6,14533.64,15945.56,14475.78,13480.11,14795.4,16420.42,13415.39,13668.28,16718.45,14248.71,15066.27,16648.8,15169.45"
85,297900.08,[],"16149.02,13215.07,15431.87,14652.82,13534.14,14081.93,14210.79,13717.08,15349.64,14705.98,14173.58,14033.68,14224.81,17025.29,13599.55,15353.07,14429.92,14814.3,15019.73,15852.37,16061.95,14390.65,15605.14,15575.92,14891.15,15374.16,15217.92,14412.74,14871.68,14266.04"
