Index,TCOO,Cooling_Cost,Heating_Cost
86,31560.04,"752.09,1255.5,422.53,398.27,992.4,114.24,221.4,919.28,481.64,358.81,617.29,558.29,1052.57,289.33,661.52,1061.7,124.91,151.37,634.88,891.41,84.64,403.29,265.22,1036.43,485.68,1267.4,529.53,125.48,1018.81,186.16",[]
87,33895.54,"1335.98,812.88,852.97,121.24,544.61,546.3,1376.41,1250.23,753.75,445.8,755.46,339.11,1237.41,426.9,467.05,361.77,1000.01,138.84,525.16,905.91,344.02,722.43,1304.91,435.16,823.73,393.56,701.63,613.28,695.67,197.09",[]
88,32191.34,"441.56,219.73,850.84,1023.9,274.22,347.41,875.77,729.58,300.72,825.49,874.36,767.11,284.58,1299.55,167.37,402.53,885.5,175.77,448.3,348.57,876.62,351.2,1020.0,1237.41,1332.15,591.08,767.11,277.08,616.76,153.13",[]
89,32986.38,"775.16,1337.05,433.04,1263.62,160.25,692.03,114.32,364.34,288.37,292.38,477.56,553.93,1461.76,896.57,205.08,572.59,429.75,618.73,589.66,684.23,819.43,1253.6,877.91,693.57,337.66,1249.33,301.69,723.34,784.03,686.96",[]
90,35889.91,"304.43,1116.64,1076.17,403.05,822.24,256.97,470.35,1415.47,673.07,592.39,1127.31,648.07,659.24,1080.88,755.9,1407.85,546.4,824.26,1545.26,916.62,1213.77,382.96,939.17,814.98,388.9,136.57,990.32,922.22,1299.96,670.6",[]
91,31040.54,"798.67,316.85,917.3,670.04,130.51,1059.93,263.56,806.76,116.11,533.59,776.59,1237.41,207.16,550.96,755.23,604.1,513.1,596.87,383.16,258.79,302.5,158.44,395.74,727.08,659.03,265.37,1021.35,510.87,561.09,461.84",[]
92,31378.72,"550.34,1056.61,816.5,497.41,674.17,436.41,645.21,804.26,663.56,552.37,232.95,841.98,348.85,264.7,323.8,965.5,156.84,501.31,311.28,904.62,747.26,385.23,260.17,524.58,997.84,116.17,714.45,203.27,622.32,858.9",[]
93,30952.13,"788.62,950.27,585.67,509.35,774.92,183.99,324.61,1186.79,119.56,85.37,376.41,481.67,606.83,898.65,153.64,501.11,1158.0,433.99,262.91,663.91,618.83,688.6,149.59,119.58,1309.41,328.68,195.81,525.07,1128.96,487.63",[]
94,31780.18,"229.1,522.37,612.71,924.3,918.97,541.23,246.79,940.73,733.13,616.76,376.17,407.19,1169.21,193.2,925.63,692.7,672.01,266.73,1219.91,470.64,289.05,322.83,421.41,287.14,544.61,918.22,421.08,659.83,715.67,620.96",[]
95,32697.51,"791.78,560.48,978.7,129.8,348.41,434.57,338.24,255.18,1520.32,763.79,412.62,876.06,752.61,1149.86,967.07,387.85,662.01,781.65,734.62,834.11,1605.28,186.21,429.49,702.75,241.74,476.48,446.58,333.56,95.03,991.52",[]
96,31738.72,"644.19,866.88,1436.35,300.34,571.1,359.64,260.56,476.73,518.87,1151.15,318.06,1089.97,224.57,130.8,730.88,578.7,694.26,242.0,218.12,1288.68,749.99,317.02,433.44,147.74,1169.1,106.09,1298.92,658.3,273.78,277.75",[]
97,33060.22,"607.37,185.04,222.21,825.31,957.35,1347.8,500.18,405.2,519.84,653.86,639.92,837.34,329.23,885.1,574.2,902.24,436.46,930.06,709.3,803.27,501.53,1323.91,1317.94,232.01,350.85,258.88,908.57,788.28,343.41,807.38",[]
98,35407.02,"740.56,213.88,1220.31,1309.41,604.51,739.51,1015.94,1005.38,523.78,1149.92,771.3,322.33,704.28,829.62,1018.64,646.11,1410.07,1003.96,419.3,719.17,988.38,281.16,545.18,579.45,1162.81,760.32,306.23,490.56,131.28,1298.92",[]
99,31956.1,"439.31,254.7,104.24,1337.49,410.7,482.54,111.53,131.21,852.81,486.48,459.73,449.35,1056.75,379.38,498.01,622.42,579.12,694.66,757.91,356.19,385.23,1311.01,1026.43,646.96,787.18,1059.41,1164.95,1327.1,589.33,784.37",[]
100,33036.49,"826.97,145.8,1217.99,246.84,1005.07,447.54,145.57,889.31,317.97,427.47,234.07,701.92,1537.03,712.56,1171.84,729.7,1041.33,356.88,663.97,730.05,607.23,372.55,299.06,874.03,751.7,562.72,226.12,762.47,1202.88,923.81",[]
